643596174549757952	relevant
643665207659642880	relevant
645614232445276160	irrelevant
644795780729978880	relevant
642597832029896704	irrelevant
643109713090093056	irrelevant
643109713090093056	irrelevant
648926314200567808	relevant
648948795993034752	relevant
648972563054391296	relevant
648972563054391296	relevant
640123926849282048	relevant
638762062479360003	relevant
638762062479360003	relevant
638528068143960064	relevant
638528068143960064	relevant
638581965814280192	relevant
638581965814280192	relevant
638594320208166912	relevant
638594320208166912	relevant
638753444283596800	relevant
638753444283596800	relevant
638779006108717057	relevant
638834242294644737	relevant
638834242294644737	relevant
638892989583003648	relevant
638892989583003648	relevant
638910085700304896	relevant
638910085700304896	relevant
638935505875402753	relevant
638935505875402753	relevant
638950191681290240	relevant
638950191681290240	relevant
639261134810255360	relevant
639437448179789824	relevant
639539633051729920	relevant
639539633051729920	relevant
641376227496820736	relevant
641376227496820736	relevant
641465038755115008	relevant
641465038755115008	relevant
641528980768616448	relevant
641528980768616448	relevant
641535537531121664	relevant
641535537531121664	relevant
641559976842911744	relevant
641789309742395395	relevant
641793397666226178	relevant
641793397666226178	relevant
641793398484111360	relevant
642155265589014528	relevant
642155265589014528	relevant
643209917671735298	relevant
643209917671735298	relevant
643254668697600000	relevant
643293213927845889	relevant
643393848899600384	relevant
643455747682996224	relevant
643554502616981504	relevant
643554502616981504	relevant
643643654716813313	relevant
643700220354625536	relevant
643792902720610305	relevant
638999889582489600	relevant
638999889582489600	relevant
643616739268276224	relevant
643660945437405184	relevant
639326624949731328	relevant
639422689627664384	relevant
639568922908454912	relevant
639568922908454912	relevant
643291477410451456	relevant
639451156129927168	relevant
639601663288963072	relevant
639631555594293248	relevant
641079116880609282	relevant
641079116880609282	relevant
641145374787403776	relevant
639272282767159297	relevant
644161162981023744	relevant
638862645592875008	relevant
638862645592875008	relevant
640364926222102528	relevant
640364926222102528	relevant
642757164872896512	irrelevant
642757164872896512	irrelevant
641863697716117505	irrelevant
641863697716117505	irrelevant
642432189808951296	irrelevant
642432189808951296	irrelevant
642950922088357888	irrelevant
644116069876170752	irrelevant
648955165849059328	irrelevant
644607943464214528	relevant
644607943464214528	relevant
646424991978913793	relevant
646424991978913793	relevant
648822656188334081	relevant
646468036841504768	relevant
646468036841504768	relevant
647541671060762624	relevant
647541671060762624	relevant
648328342752497664	relevant
648339331015270401	relevant
648375395775975424	relevant
648460360383655936	relevant
648471208556654592	relevant
648490621905141760	relevant
648571536236871681	relevant
648623987770036224	relevant
648623987770036224	relevant
648634477955170304	relevant
648634477955170304	relevant
648868151447281666	relevant
648872940885291008	relevant
648876408274489346	relevant
648877796400492544	relevant
648889506121150464	relevant
648895063452336129	relevant
648931560473821184	relevant
648933289156149248	relevant
648954205345071104	relevant
643885048433799168	relevant
644256127836942336	relevant
644256127836942336	relevant
646806381010526208	relevant
646806381010526208	relevant
646091798327128064	relevant
646091798327128064	relevant
646101113037451264	relevant
646101113037451264	relevant
648259024815718401	relevant
648259024815718401	relevant
647168552957403137	relevant
647168552957403137	relevant
648116242042089472	relevant
644505458275844101	relevant
640894896858136576	irrelevant
640894896858136576	irrelevant
643758307027648512	irrelevant
643731130227781632	relevant
643834426980478976	relevant
644971671821111302	relevant
646463368744714241	relevant
646463368744714241	relevant
638723075203313664	relevant
638723075203313664	relevant
639947464007643136	relevant
639947464007643136	relevant
640167074254483456	relevant
640168368344055808	relevant
641065826284498945	relevant
641065826284498945	relevant
648128119350632448	relevant
643532397057863680	relevant
643532397057863680	relevant
643467062950518784	relevant
643554589170528256	relevant
643620356998230016	relevant
643795053995950080	relevant
648617434014814208	relevant
648626184402526208	relevant
648626184402526208	relevant
648671557913456640	relevant
643474534427852800	relevant
643498947701567488	relevant
644157365160411137	relevant
644228926131179521	relevant
644228926131179521	relevant
644247357337374720	relevant
644247357337374720	relevant
647553564802465796	relevant
647553564802465796	relevant
638834285504364544	relevant
638834285504364544	relevant
639158431333543936	relevant
639158431333543936	relevant
639645728495681536	relevant
641078267974426624	relevant
641078267974426624	relevant
641143340700958720	relevant
641143340700958720	relevant
643925057417318400	relevant
643925057417318400	relevant
647925856615010304	relevant
641581797071982592	relevant
643816260900229120	relevant
643927124664057856	relevant
643928533853564928	relevant
644003953919700992	relevant
644537036955848704	relevant
643844947184123904	relevant
647930457342918656	relevant
648117708492443649	relevant
640988742765838336	irrelevant
640988742765838336	irrelevant
643736813215944704	relevant
